,date,avg_fee,avg_value
768,2023-02-09,,10269288064920.492
769,2023-02-10,,4150624390948.222
770,2023-02-11,,8320722011443.354
771,2023-02-12,,8771403319440.915
772,2023-02-13,,7901851672400.516
773,2023-02-14,,8412598062194.184
774,2023-02-15,,18061411592742.68
775,2023-02-16,,9696350290869.012
776,2023-02-17,,14959561967838.266
777,2023-02-18,,8102487542907.912
778,2023-02-19,,5477707608451.212
779,2023-02-20,,5862218914590.392
780,2023-02-21,,8744189800110.349
781,2023-02-22,,10015416828532.309
782,2023-02-23,,8134326214851.506
783,2023-02-24,,3864939101887.98
784,2023-02-25,,4413719734234.853
785,2023-02-26,,10598983698680.594
786,2023-02-27,,9295343225829.475
787,2023-02-28,,12096596233549.176
788,2023-03-01,,23229562266438.305
789,2023-03-02,,9129197932437.4
790,2023-03-03,,7306202485280.652
791,2023-03-04,,4833525956811.914
792,2023-03-05,,12847081879457.852
793,2023-03-06,,37100551319993.37
794,2023-03-07,6000000000.0,5623330761967.898
795,2023-03-08,,18048700759937.758
796,2023-03-09,,7104384604430.104
797,2023-03-10,,6917358004652.881
798,2023-03-11,,4153638286204.045
799,2023-03-12,,18017392211591.074
800,2023-03-13,,11587229532041.3
801,2023-03-14,,18500562327998.336
802,2023-03-15,,3903106826086.6807
803,2023-03-16,,2438098216395.7026
804,2023-03-17,,5710229168565.736
805,2023-03-18,,6039586828472.3
806,2023-03-19,,10787409904260.3
807,2023-03-20,,3671772161241.3726
808,2023-03-21,,20175133183445.902
809,2023-03-22,,4376491915588.4575
810,2023-03-23,,3355191219936.368
811,2023-03-24,,9279596836704.174
812,2023-03-25,,24459389168773.4
813,2023-03-26,,42909596647807.375
814,2023-03-27,,26145473514167.598
815,2023-03-28,,25864977466434.527
816,2023-03-29,,8399458802710.784
817,2023-03-30,,6663844847705.16
818,2023-03-31,,5130367435393.793
819,2023-04-01,,331307852661963.06
820,2023-04-02,,8864814944833.514
821,2023-04-03,,6856561475876.504
822,2023-04-04,,6754900632761.318
823,2023-04-05,,17806290080155.848
824,2023-04-06,,6070409017713.464
825,2023-04-07,,12843707562154.18
826,2023-04-08,,39205362131208.19
827,2023-04-09,,32692951431062.37
828,2023-04-10,,31699354034805.73
829,2023-04-11,,4615483617550.949
830,2023-04-12,,39272263422538.4
831,2023-04-13,,4569764175828.973
832,2023-04-14,,15833010757452.951
833,2023-04-15,,28660353564366.375
834,2023-04-16,,42872902019164.36
835,2023-04-17,,11263087785840.416
836,2023-04-18,,8107946799219.632
837,2023-04-19,,8890191342620.262
838,2023-04-20,,12397871302601.398
839,2023-04-21,,9409966973362.193
840,2023-04-22,,16008448915145.219
841,2023-04-23,,16208214169017.611
842,2023-04-24,,34964423767300.59
843,2023-04-25,,22724377083701.93
844,2023-04-26,,23715627935816.445
845,2023-04-27,,11073946722778.824
846,2023-04-28,,8115095781338.213
847,2023-04-29,,12214298194542.611
848,2023-04-30,,11713121202328.188
849,2023-05-01,,28948280648987.707
850,2023-05-02,,40733416499260.05
851,2023-05-03,,22595619907904.57
852,2023-05-04,,87880922592466.06
853,2023-05-05,,116476587099597.77
854,2023-05-06,,163816143780040.5
855,2023-05-07,,160576724952881.12
856,2023-05-08,,159746437193152.72
857,2023-05-09,,319237717758524.8
858,2023-05-10,,438849984395480.4
859,2023-05-11,,690224995036630.4
860,2023-05-12,,744524669105309.5
861,2023-05-13,,561229174634263.06
862,2023-05-14,,385824722582988.4
863,2023-05-15,,202923647724298.9
864,2023-05-16,,185468753620726.0
865,2023-05-17,,201861657762810.62
866,2023-05-18,,351699323802056.2
867,2023-05-19,,429443256242176.6
868,2023-05-20,,312441937872723.4
869,2023-05-21,,605800863160429.0
870,2023-05-22,,537999025623107.25
871,2023-05-23,,158711440619528.3
872,2023-05-24,5000.0,101698834887439.36
873,2023-05-25,,164683770897303.9
874,2023-05-26,,34166891718255.32
875,2023-05-27,,28255882132536.81
876,2023-05-28,5000.0,26129316141442.24
877,2023-05-29,,31316404454667.707
878,2023-05-30,,24130700742878.668
879,2023-05-31,5.75,28478401133004.12
880,2023-06-01,,17605102153642.297
881,2023-06-02,,22763107075836.344
882,2023-06-03,,11439229672859.19
883,2023-06-04,,18478844884111.8
884,2023-06-05,,7457591871291.043
885,2023-06-06,,7934714754454.755
886,2023-06-07,,9573622858567.207
887,2023-06-08,,4772932628818.392
888,2023-06-09,,6961759060286.96
889,2023-06-10,,14304600657292.434
890,2023-06-11,,23642993129791.137
891,2023-06-12,,21539604995415.547
892,2023-06-13,,5395492952584.479
893,2023-06-14,,4765009175484.43
894,2023-06-15,,4723527799567.253
895,2023-06-16,,10110984667771.945
896,2023-06-17,,7956113195751.481
897,2023-06-18,,2760310580068.284
898,2023-06-19,,5407886286878.646
899,2023-06-20,,3997809790038.12
900,2023-06-21,,4895987416979.892
901,2023-06-22,,2976451240581.7974
902,2023-06-23,,3271885836918.7715
903,2023-06-24,,11570228496637.805
904,2023-06-25,,4278773935853.9497
905,2023-06-26,,9744408592079.584
906,2023-06-27,,8533243705706.541
907,2023-06-28,,5098659164414.905
908,2023-06-29,,3360312324333.8423
909,2023-06-30,,3590851376025.968
910,2023-07-01,,6574487379321.203
911,2023-07-02,,3216554085479.9346
912,2023-07-03,,73438081248153.2
913,2023-07-04,,4379200111460.7534
914,2023-07-05,,3881324893383.554
915,2023-07-06,,3331380968203.729
916,2023-07-07,,4246344478420.0024
917,2023-07-08,,9470259521378.395
918,2023-07-09,,5974147180576.6
919,2023-07-10,,9850966793848.031
920,2023-07-11,,4523457807642.814
921,2023-07-12,5000.0,3764256035045.4346
922,2023-07-13,,4045389215425.6895
923,2023-07-14,,9150944271657.709
924,2023-07-15,,31963873524875.727
925,2023-07-16,,229218042750680.16
926,2023-07-17,,6878016501308.157
927,2023-07-18,,10050103708177.123
928,2023-07-19,,3501759099186.8687
929,2023-07-20,12.0,6179462368689.536
930,2023-07-21,,62749418950697.03
931,2023-07-22,,15891512657510.84
932,2023-07-23,,94494957444866.6
933,2023-07-24,,16956807101767.61
934,2023-07-25,,14399752261887.527
935,2023-07-26,,9420068624193.234
936,2023-07-27,,10952701810016.033
937,2023-07-28,,13661817850407.602
938,2023-07-29,,23957562460516.65
939,2023-07-30,,20154038756267.656
940,2023-07-31,,48479391444319.36
941,2023-08-01,,49080014688340.766
942,2023-08-02,,13050836877250.934
943,2023-08-03,,15794436430742.672
944,2023-08-04,,12470110257382.312
945,2023-08-05,,34245265006360.44
946,2023-08-06,,23885147249684.848
947,2023-08-07,,20770580559768.4
948,2023-08-08,,16764727555294.404
949,2023-08-09,,14014413715840.45
950,2023-08-10,,21638100516471.637
951,2023-08-11,,35762868203107.36
952,2023-08-12,,22550839309148.566
953,2023-08-13,,22838447725142.13
954,2023-08-14,,30570881805303.367
955,2023-08-15,,14424014687641.193
956,2023-08-16,,30489392700639.53
957,2023-08-17,,16856374285905.871
958,2023-08-18,,7518381822043.414
959,2023-08-19,,9587089645759.9
960,2023-08-20,,19827771079892.523
961,2023-08-21,,17731765009267.887
962,2023-08-22,,16081567350795.91
963,2023-08-23,,6474106072806.12
964,2023-08-24,,88732747051984.39
965,2023-08-25,,7566025601486.405
966,2023-08-26,,16472432046650.678
967,2023-08-27,,23405663784389.65
968,2023-08-28,,12758059350422.264
969,2023-08-29,,11494404456707.246
970,2023-08-30,,9455596557357.26
971,2023-08-31,,13653098049053.084
972,2023-09-01,,10168818869901.885
973,2023-09-02,,20460993967611.207
974,2023-09-03,,14844502025652.992
975,2023-09-04,,34643556856735.54
976,2023-09-05,,9865099893758.482
977,2023-09-06,,25808586853161.016
978,2023-09-07,,24422363637826.16
979,2023-09-08,,65881345632325.89
980,2023-09-09,,44005418054156.984
981,2023-09-10,,13330219458444.56
982,2023-09-11,,179290551347434.56
983,2023-09-12,,32297093578969.375
984,2023-09-13,,15997227165569.023
985,2023-09-14,,22007167788548.285
986,2023-09-15,,32193071225579.336
987,2023-09-16,,69539097225876.28
988,2023-09-17,,31030824946472.69
989,2023-09-18,,11079252077953.49
990,2023-09-19,,49330446938820.58
991,2023-09-20,,9072404637881.014
992,2023-09-21,,19669589181410.03
993,2023-09-22,,14874243890584.145
994,2023-09-23,,42022641273082.9
995,2023-09-24,,17075368695883.633
996,2023-09-25,,38261070846644.73
997,2023-09-26,,21156291819814.92
998,2023-09-27,,10855577452680.123
999,2023-09-28,,16468055061571.271
1000,2023-09-29,,30081865451966.15
1001,2023-09-30,,14530575931073.035
1002,2023-10-01,,15736411575438.707
1003,2023-10-02,,16354772389294.584
1004,2023-10-03,,14712549142384.785
1005,2023-10-04,,12194246994280.428
1006,2023-10-05,,12011134728725.904
1007,2023-10-06,,25510136678488.66
1008,2023-10-07,,11904369509056.676
1009,2023-10-08,,8506020666393.824
1010,2023-10-09,,16194698847235.943
1011,2023-10-10,,14075618737319.824
1012,2023-10-11,,17058556099138.12
1013,2023-10-12,,21777582870563.887
1014,2023-10-13,,12180407312200.035
1015,2023-10-14,,7965221199207.098
1016,2023-10-15,,8541235926011.255
1017,2023-10-16,,17134302304955.477
1018,2023-10-17,,18050185923847.48
1019,2023-10-18,,10758596948949.92
1020,2023-10-19,,307841883147507.2
1021,2023-10-20,,164366097860010.88
1022,2023-10-21,,148200962001744.38
1023,2023-10-22,,511791117299498.9
1024,2023-10-23,,834110995281235.4
1025,2023-10-24,,197434547179934.47
1026,2023-10-25,,156805939391719.9
1027,2023-10-26,,257446515571642.1
1028,2023-10-27,,166361972676162.75
1029,2023-10-28,,42708850880812.65
1030,2023-10-29,,20038730956231.656
1031,2023-10-30,,41132410770385.62
1032,2023-10-31,,77386946155609.98
1033,2023-11-01,,247795869675610.4
1034,2023-11-02,,185894445972072.38
1035,2023-11-03,,20952775523960.51
1036,2023-11-04,,67393397393444.9
1037,2023-11-05,,35570904947716.625
1038,2023-11-06,,73717162894834.94
1039,2023-11-07,,329436311741994.7
1040,2023-11-08,,71243204003708.92
1041,2023-11-09,,287014969160100.5
1042,2023-11-10,,152554001894705.7
1043,2023-11-11,9000000000.0,131249702094638.05
1044,2023-11-12,,109986602589531.69
1045,2023-11-13,,44510056597285.43
1046,2023-11-14,,181705140318466.1
1047,2023-11-15,,291377345354436.1
1048,2023-11-16,,126501849025252.34
1049,2023-11-17,,418990864923423.25
1050,2023-11-18,106575984318.26744,103742380064912.77
1051,2023-11-19,,150717135580079.1
1052,2023-11-20,,86976272560730.72
1053,2023-11-21,,180379310111739.03
1054,2023-11-22,,150314632555772.3
1055,2023-11-23,,81848844052014.84
1056,2023-11-24,9000000000.0,41593307811093.4
1057,2023-11-25,9000000000.0,45230100857153.29
1058,2023-11-26,9000000000.0,78184859833959.17
1059,2023-11-27,,87680814042116.81
1060,2023-11-28,,103410687670467.84
1061,2023-11-29,,101903097765418.44
1062,2023-11-30,,279396553412940.8
1063,2023-12-01,,297680988367251.9
1064,2023-12-02,5000.0,236699126254749.3
1065,2023-12-03,,80876053032164.0
1066,2023-12-04,,72401283105694.05
1067,2023-12-05,,121241077816504.72
1068,2023-12-06,50000.0,233146034636680.44
1069,2023-12-07,,217202547087351.38
1070,2023-12-08,5000.0,82250220039224.52
1071,2023-12-09,5000.0,58506875417046.95
1072,2023-12-10,1250000000000.0,39181720735655.64
1073,2023-12-11,1000.0,57616861381115.39
1074,2023-12-12,,76037134633926.28
1075,2023-12-13,0.0,101614917575758.31
1076,2023-12-14,,133886157040339.12
1077,2023-12-15,,79025959432517.69
1078,2023-12-16,,124510304364487.05
1079,2023-12-17,,130980778081175.1
1080,2023-12-18,,176138816473617.97
1081,2023-12-19,,171903924485979.84
1082,2023-12-20,,197274311834114.03
1083,2023-12-21,1733.333333333,374938436845650.56
1084,2023-12-22,,283099454536234.06
1085,2023-12-23,,415947815491336.8
1086,2023-12-24,,324161655550501.4
1087,2023-12-25,,294884710677795.5
1088,2023-12-26,,238428548692820.4
1089,2023-12-27,5000.0,198064822631403.9
1090,2023-12-28,,186720323380821.9
1091,2023-12-29,,134353719916402.92
1092,2023-12-30,,121046369165709.72
1093,2023-12-31,9000000000.0,170875234181588.72
1094,2024-01-01,,117511942904152.0
1095,2024-01-02,,90905226000684.86
1096,2024-01-03,82500000.0,86151329813774.27
1097,2024-01-04,37503500.0,113192616195405.69
1098,2024-01-05,,105164584001044.34
1099,2024-01-06,,103012903259670.28
1100,2024-01-07,,113877050726959.42
1101,2024-01-08,10.0,100617040221103.36
1102,2024-01-09,,136260813381533.84
1103,2024-01-10,,103903929599241.56
1104,2024-01-11,,91168341142383.92
1105,2024-01-12,,116371907467878.2
1106,2024-01-13,,111013800775316.8
1107,2024-01-14,,109440651369437.38
1108,2024-01-15,920248215986990.8,113464592648934.84
1109,2024-01-16,363683057899.5,138701483167206.64
1110,2024-01-17,,119858654772073.45
1111,2024-01-18,12806547958.921278,114464666742114.4
1112,2024-01-19,39283165245774.016,110057100971216.05
1113,2024-01-20,112544607099.58997,117017322647057.22
1114,2024-01-21,95162608261577.84,134020281510751.4
1115,2024-01-22,548521347837655.94,148760086250332.72
1116,2024-01-23,1786528658876.0742,119870311001804.1
1117,2024-01-24,331476859669.3241,137958349831194.45
1118,2024-01-25,16769952104523.916,126932561245283.05
1119,2024-01-26,3921824758659.7534,140596294393405.95
1120,2024-01-27,363625506872.5963,130153382977041.92
1121,2024-01-28,548983834386.96014,178937738578871.3
1122,2024-01-29,36278149349.417755,175438276338392.88
1123,2024-01-30,323635057206.11615,133950681462736.69
1124,2024-01-31,232043509341.23825,154983402245781.5
1125,2024-02-01,125143003010.51006,141529738240208.1
1126,2024-02-02,77248461980.65039,151925899452057.72
1127,2024-02-03,101419224371.86427,181124346140517.62
1128,2024-02-04,36518938123.99326,111385317139723.95
1129,2024-02-05,53188650213.92145,145029833457198.53
1130,2024-02-06,29775740801.37372,138312874660699.3
1131,2024-02-07,20080099225.203125,168180563164679.62
1132,2024-02-08,14384965861.337904,113547743308611.28
1133,2024-02-09,6672678624.094787,111206357074445.14
1134,2024-02-10,9215023695.011423,120998670644500.08
1135,2024-02-11,199546658988.6533,110585090038946.22
1136,2024-02-12,13382452058.879383,100526955640543.92
1137,2024-02-13,90667206806.15543,106058726014239.52
1138,2024-02-14,58480254867.86165,120516116267584.05
1139,2024-02-15,32693352876.297035,114422930046713.48
1140,2024-02-16,7464888594.235107,102184399809367.64
1141,2024-02-17,42739670222.123215,88336035364409.6
1142,2024-02-18,6949445581.00608,96832063155324.31
1143,2024-02-19,27888340574.81533,144537833497105.88
1144,2024-02-20,687447810.9111167,102649775035713.95
1145,2024-02-21,590545655.7990229,90694859693488.62
1146,2024-02-22,68619815.30920245,115863544407817.69
1147,2024-02-23,1096409907.758114,124163405715585.31
1148,2024-02-24,123213409577.96204,112248322216672.31
1149,2024-02-25,68637646266.932816,123215163847931.72
1150,2024-02-26,63771526702.66872,112837605505634.05
1151,2024-02-27,80549598981.44211,98826663436209.12
1152,2024-02-28,157216760352.49432,86986746695491.95
1153,2024-02-29,245095576462.128,106326053295425.44
1154,2024-03-01,81483223473.2889,99311663290172.61
1155,2024-03-02,61168831471.44773,109505411525959.94
1156,2024-03-03,23063554832.71911,113613841308610.55
1157,2024-03-04,47985924947.40433,193979160638021.3
1158,2024-03-05,110015864256.65935,157656632516443.38
1159,2024-03-06,262326057381.80338,229503930805326.56
1160,2024-03-07,7601693485529.369,273317824392744.0
1161,2024-03-08,231633028924.46735,343700727544948.2
1162,2024-03-09,66360159418.68885,282001012173410.0
1163,2024-03-10,348868825919.0861,280253941310027.16
1164,2024-03-11,149157250266.37146,309420023298722.06
1165,2024-03-12,108600981915.09708,529027416253341.6
1166,2024-03-13,2886289229735.665,258644529702293.9
1167,2024-03-14,45859874255.17929,239916009351398.28
1168,2024-03-15,404376124988.8616,255963278568913.2
1169,2024-03-16,451525986425.7477,226561899208768.9
1170,2024-03-17,440662563298.1599,304508674143877.44
1171,2024-03-18,257452797823.61615,266187811975608.7
1172,2024-03-19,252042134073.48047,190813255543936.2
1173,2024-03-20,147499403709.75253,208270319832024.53
1174,2024-03-21,103223626409.38968,218108981028422.16
1175,2024-03-22,165244291218.66714,219481102846746.16
1176,2024-03-23,178582141825.87488,194622795122558.62
1177,2024-03-24,195516681063.27612,211712729588206.0
1178,2024-03-25,129013507149.8528,582676700934256.0
1179,2024-03-26,188552294448.80264,363948249161276.2
1180,2024-03-27,253359949603.13895,218975409503234.56
1181,2024-03-28,53246180283.177414,370058348518837.2
1182,2024-03-29,282968940377.3673,224403600668693.7
1183,2024-03-30,44927503733.64837,200422835505879.25
1184,2024-03-31,73142239537.27425,160507092896463.47
1185,2024-04-01,98063707654.00877,531713069050140.9
1186,2024-04-02,95450922965.33331,182108030350130.1
1187,2024-04-03,106582366106.7598,165612291885045.16
1188,2024-04-04,145289623062.62848,144803770194976.66
1189,2024-04-05,144576594214.95685,257799270132538.62
1190,2024-04-06,42446067633.76923,160447750177759.3
1191,2024-04-07,169873591033.60684,276739292644971.6
1192,2024-04-08,209981797553.5838,199297062790018.0
1193,2024-04-09,171987035299.85184,213911092005717.3
1194,2024-04-10,435247797560.3328,158243574984659.56
1195,2024-04-11,298665105333.4383,1210354109398993.2
1196,2024-04-12,198963861468.68008,133200588305306.52
1197,2024-04-13,371950597411.47485,76222099533452.31
1198,2024-04-14,193249482052.5,120824973493924.36
1199,2024-04-15,137820019572.2303,120085360197785.3
1200,2024-04-16,196631784041.64825,103044888758039.4
1201,2024-04-17,340699923050.3116,107798859007242.56
1202,2024-04-18,307992550242.728,101906136874958.64
1203,2024-04-19,273596824715.40677,145907936148143.8
1204,2024-04-20,176997818268.30173,123370863157802.16
1205,2024-04-21,223033832330.98465,121482176523770.86
1206,2024-04-22,2619720668659.8936,127353489938353.02
1207,2024-04-23,255623781969.37717,156442507563342.47
1208,2024-04-24,157210299437.3493,146499196295100.84
1209,2024-04-25,11944875837.690908,121781303528945.95
1210,2024-04-26,18505136547.497192,116582021597926.56
1211,2024-04-27,15086753260.921652,149311333066595.78
1212,2024-04-28,114076724584.62712,121892360973164.77
1213,2024-04-29,11495588932.460476,129469572857477.0
1214,2024-04-30,79266929545.35057,110235076487850.66
1215,2024-05-01,17812836194.795,100779468751877.31
1216,2024-05-02,85628004834.77704,92218190643748.19
1217,2024-05-03,4629198905872.499,109804021476755.95
1218,2024-05-04,255014518048.31503,128663354800587.2
1219,2024-05-05,163523564016.65213,116442443954510.8
1220,2024-05-06,50885495330.349915,103583959681535.52
1221,2024-05-07,47161727329.03932,107332020625079.52
1222,2024-05-08,37803031711.8708,112176156072560.94
1223,2024-05-09,198252141183.02228,120122647813361.16
1224,2024-05-10,34600263937.56826,108333924528530.0
1225,2024-05-11,11863335726.433233,105934841243664.28
1226,2024-05-12,101653287411.44304,100721022696485.23
1227,2024-05-13,231455915744.76144,113535747665299.9
1228,2024-05-14,160457143377.8682,103281775559797.72
1229,2024-05-15,81050622999.19206,131712199367085.84
1230,2024-05-16,179838537237.07468,130607546981376.52
1231,2024-05-17,325570295224.27515,138225705706221.56
1232,2024-05-18,85521106530.90445,110130762689879.22
1233,2024-05-19,91451617609.89194,107363589100016.81
1234,2024-05-20,54350873670.09006,105418767221698.88
1235,2024-05-21,52076616864.76207,111711255506046.23
1236,2024-05-22,33743461667.820576,121145556899150.36
1237,2024-05-23,98105852904.94484,123709103384433.3
1238,2024-05-24,111544885264.51382,100923845871951.56
1239,2024-05-25,28885067215.37997,87252309346699.08
1240,2024-05-26,27795169843.510822,99454844329936.83
1241,2024-05-27,18918200141.07573,106801314863141.0
1242,2024-05-28,55616589137.976814,107336592264204.23
1243,2024-05-29,51856583359.58254,137997847761888.88
1244,2024-05-30,16129604358.75,118961448920846.64
1245,2024-05-31,53831665211.725075,127259411108231.05
1246,2024-06-01,500790956000.3301,104607133033552.56
1247,2024-06-02,210394656819.71735,93078357512733.2
1248,2024-06-03,131593344320.85957,122207066106247.69
1249,2024-06-04,215487156677.19437,124583459826081.06
1250,2024-06-05,213774315796.27148,112765584748584.36
1251,2024-06-06,316236941216.70465,112239653407856.05
1252,2024-06-07,131865218657.65596,115465797121799.62
1253,2024-06-08,13472712868.610388,129113014540115.23
1254,2024-06-09,42020748985.555145,119106730205783.31
1255,2024-06-10,656325032789.1649,144660990798462.97
1256,2024-06-11,36440774859.67669,188886217174028.03
1257,2024-06-12,51883203466.23077,197169992715090.03
1258,2024-06-14,28495606479.833332,202275651826346.62
1259,2024-06-15,138771307918.81332,200151803987558.47
1260,2024-06-16,17170205356.812904,218558978543775.03
1261,2024-06-17,242573640554.75,253031673852919.12
1262,2024-06-18,95405612291.9074,211615616630357.38
1263,2024-06-19,79254027104.22534,187665080946694.16
1264,2024-06-20,256040266.9333333,163954242470196.28
1265,2024-06-22,77589866.22580644,153283001650659.62
1266,2024-06-23,88727808297.93799,181487615401539.75
1267,2024-06-24,8247563210877.387,245516199427592.47
1268,2024-06-25,59305804310.26408,221283056838596.47
1269,2024-06-26,215282808603.80557,223908086210192.03
1270,2024-06-27,391686724806.4408,225700758481029.28
1271,2024-06-28,408522510095.1592,216034284797674.9
1272,2024-06-29,30342932869.01271,164303031879473.38
1273,2024-06-30,8905865935.728477,183922848597568.28
1274,2024-07-01,11839224372673.092,190024048451438.12
1275,2024-07-02,79482046380.65897,218623296035830.8
1276,2024-07-03,49325020880.64953,231031241218228.53
1277,2024-07-04,55195403504.434784,193538909504562.1
1278,2024-07-05,71204871384.80905,171727099469822.6
1279,2024-07-06,58237441141.67232,145749036541392.44
1280,2024-07-07,85459783275.96571,168805376055940.9
1281,2024-07-08,25329942661.650795,152157106021490.75
1282,2024-07-09,25759309424.742268,139571706569472.36
1283,2024-07-10,88964024830.52083,128597990156040.12
1284,2024-07-11,42534777486.78351,123138277327098.9
1285,2024-07-12,73741206635.93333,152520330783984.4
1286,2024-07-13,83665352810.86665,136924371941815.0
1287,2024-07-14,20862728564125.82,316226848810834.75
1288,2024-07-15,146566597250.73077,191383787045842.4
1289,2024-07-16,121336998329.4674,162882214725311.38
1290,2024-07-17,194010920274.30768,128502253951026.34
1291,2024-07-18,600697786862.2468,133019995774808.23
1292,2024-07-19,103420218702.28,134123948966254.8
1293,2024-07-20,88755613993.0,98850366489739.17
1294,2024-07-21,241566513998.13333,113882573683767.23
1295,2024-07-22,535465867184.61694,114456662171394.45
1296,2024-07-23,14849760280.8169,124474560409073.69
1297,2024-07-24,183411331573.70425,124332872127665.92
1298,2024-07-25,79687956481.95947,180100900669301.88
1299,2024-07-26,213338705521.44775,119544037333134.92
1300,2024-07-27,160596534428.53165,141116697715118.2
1301,2024-07-28,234926270.26548672,136650094923419.98
1302,2024-07-29,208805828.50549448,145602431398136.6
1303,2024-07-30,20238847907.910717,159652729608477.7
1304,2024-07-31,36283597270.16393,146008434707740.53
1305,2024-08-01,1654337841.806818,141824273392590.8
1306,2024-08-02,47789121851012.21,96217863219507.61
1307,2024-08-03,253445852.1511628,83922094064110.53
1308,2024-08-04,2042684495.4864864,80775582562857.83
1309,2024-08-05,2930498519.531532,91778008568280.23
1310,2024-08-06,232571458045.28055,112208077681156.95
1311,2024-08-07,136040571823.1846,112057316788096.5
1312,2024-08-08,1978800965.1973684,110381968117222.4
1313,2024-08-09,9337552407.008404,103823121693743.81
1314,2024-08-10,710931588.8545455,99028828145997.3
1315,2024-08-11,38826357814.80199,112862993195250.92
1316,2024-08-12,6572619270.791666,102254329279393.72
1317,2024-08-13,973464386.9047619,97898530016845.56
1318,2024-08-14,5723608092.690476,100423481555297.73
1319,2024-08-15,2143786383.1838236,89141618665948.86
1320,2024-08-16,906487834.7314816,72025878626297.56
1321,2024-08-17,396918121.78,68836574110827.195
1322,2024-08-18,36647733153.32456,98775114181739.3
1323,2024-08-19,1277693263.1584158,67418791143954.92
1324,2024-08-20,884035098.9029126,62432627661926.9
1325,2024-08-21,1795235537.9243696,66123816089420.56
1326,2024-08-22,2478256044.9612403,62125673938094.734
1327,2024-08-23,812181125.3431373,58272334831892.69
1328,2024-08-24,987468955.7720588,55880394952008.34
1329,2024-08-25,2779589244.287671,66707181939907.336
1330,2024-08-26,4226020850.5476193,57986073573253.24
1331,2024-08-27,2334979776.4251966,52023628762511.53
1332,2024-08-28,3012843844.656,50199761419687.516
1333,2024-08-29,33918296168.948277,52290424892146.76
1334,2024-08-30,4279855716.0689654,51485185003613.77
1335,2024-08-31,451229856026.9412,59240151806395.72
1336,2024-09-01,805510019.7979798,58857157339134.59
1337,2024-09-02,195796073009.25925,52315423605653.13
1338,2024-09-03,652774895.8035713,57874395612267.96
1339,2024-09-04,640291390.6132076,58782440727134.69
1340,2024-09-05,19186733726.7156,66628040353258.58
1341,2024-09-06,326707901748.9517,54410492213250.28
1342,2024-09-07,4212309219.6868687,64371482792333.74
1343,2024-09-08,1593520001.790476,89069029926397.22
1344,2024-09-09,72344265749.4,68489181996775.805
1345,2024-09-10,415488896.0384615,75052968475414.11
1346,2024-09-11,555948517.5229357,69438323992597.54
1347,2024-09-12,192111017444.4673,94663779452691.08
1348,2024-09-13,591814300971.2135,162559096000619.9
1349,2024-09-14,8140132146.178571,100924891653165.28
1350,2024-09-15,406840381.9058824,115766665109806.77
1351,2024-09-16,517920257.1888889,104325023755749.38
1352,2024-09-17,2700751730.3495145,89116702267880.14
1353,2024-09-18,577665637.0291263,85581073884008.16
1354,2024-09-19,692368536.0588235,91626060726219.9
1355,2024-09-20,292638700.3369565,69334124293354.734
1356,2024-09-21,48672645810.67,62651927618461.27
1357,2024-09-22,179947115.94202897,58595402962626.32
1358,2024-09-23,9031722830.49,91828737464372.98
1359,2024-09-24,51773376016.11628,89071854782516.42
1360,2024-09-25,544071545.8113208,64870451017038.32
1361,2024-09-26,1198681712.890411,72682010969417.44
1362,2024-09-27,13169961819.48186,52563338800608.9
1363,2024-09-28,9521407888.086956,93435050501835.08
1364,2024-09-29,609521661.2816901,62372282746177.64
1365,2024-09-30,627363274.2564104,90041159972987.81
1366,2024-10-01,496385380.40384614,44944776564721.98
1367,2024-10-02,41372348431.0,85877415378312.45
1368,2024-10-03,806749803.9642857,61897324863945.49
1369,2024-10-04,4081830115766.1025,76192671106148.61
1370,2024-10-05,782950837095.8479,78097483547431.5
1371,2024-10-06,2543963894.8,72278892896000.1
1372,2024-10-07,11463951.916666668,82237830601666.7
1373,2024-10-08,9945174088.342813,71898150164064.5
1374,2024-10-09,1935920567.7826087,73481366510926.17
1375,2024-10-10,1079672710.4545455,475352011698733.5
1376,2024-10-11,1386627819.9444444,63088782208187.52
1377,2024-10-12,11540763447.5,61989378174522.71
1378,2024-10-13,125949957.12,55152481896143.54
1379,2024-10-14,1926634666.473684,90711875267139.45
1380,2024-10-15,14238567.336538462,82214418817794.78
1381,2024-10-16,513987527.6620112,87844900752482.73
1382,2024-10-17,26899864.76146789,75379778812543.2
1383,2024-10-18,55869145640.368416,72484441458125.58
1384,2024-10-19,109911175434079.8,68631581171382.13
1385,2024-10-20,598284778.0833333,71480223853944.03
1386,2024-10-21,859374657.9583333,86050779073726.78
1387,2024-10-22,153466583.54545453,81898212703457.03
1388,2024-10-23,41666675702803.22,79698370573295.11
1389,2024-10-24,10215606770.0,82975979389449.98
1390,2024-10-25,10138529370.5625,78374071199092.92
1391,2024-10-26,17657375800.8,63364764050756.6
1392,2024-10-27,387327131646.6504,69528412310725.62
1393,2024-10-28,204854254.5,288012023508227.7
1394,2024-10-29,4855326038407.013,86542982208320.17
1395,2024-10-30,5379783616536.418,72208890374377.16
1396,2024-10-31,319078477.9019608,601035090365061.2
1397,2024-11-01,4432652129148.046,531134053190170.8
1398,2024-11-02,621580893.4864864,340207826145476.75
1399,2024-11-03,3749521862.8461537,62746324407475.67
1400,2024-11-04,428434119.41379315,64877484988157.92
