,date,avg_count
181,2020-06-30,2038.9999999999995
182,2020-07-01,2361.543209876545
183,2020-07-02,2069.932926829269
184,2020-07-03,2030.7300613496943
185,2020-07-04,1838.5159235668784
186,2020-07-05,1681.619631901841
187,2020-07-06,2199.7857142857124
188,2020-07-07,2148.91304347826
189,2020-07-08,2301.0264900662264
190,2020-07-09,2211.695121951219
191,2020-07-10,2149.04347826087
192,2020-07-11,1966.4807692307704
193,2020-07-12,1857.6578947368423
194,2020-07-13,2110.3877551020387
195,2020-07-14,2498.937499999998
196,2020-07-15,2290.3188405797086
197,2020-07-16,2543.007352941177
198,2020-07-17,2490.7372881355927
199,2020-07-18,2392.476923076924
200,2020-07-19,2115.213740458013
201,2020-07-20,2196.7872340425533
202,2020-07-21,2502.9679999999994
203,2020-07-22,2533.2777777777783
204,2020-07-23,2472.3897058823527
205,2020-07-24,2294.608695652173
206,2020-07-25,2069.598591549296
207,2020-07-26,1889.746835443038
208,2020-07-27,2193.080536912752
209,2020-07-28,2446.496551724138
210,2020-07-29,2341.358108108108
211,2020-07-30,2428.066666666668
212,2020-07-31,2332.7189542483648
213,2020-08-01,2165.729927007298
214,2020-08-02,2041.6241134751783
215,2020-08-03,2060.2037037037035
216,2020-08-04,2269.186206896551
217,2020-08-05,2262.1240310077515
218,2020-08-06,2285.974358974358
219,2020-08-07,2148.019736842105
220,2020-08-08,1997.401408450704
221,2020-08-09,1720.5256410256409
222,2020-08-10,2250.8540145985385
223,2020-08-11,2272.4155844155835
224,2020-08-12,2206.4012738853507
225,2020-08-13,2213.2380952380945
226,2020-08-14,2189.694610778444
227,2020-08-15,2011.282051282052
228,2020-08-16,1875.4539473684208
229,2020-08-17,2343.552
230,2020-08-18,2471.6857142857134
231,2020-08-19,2419.413043478261
232,2020-08-20,2285.4999999999995
233,2020-08-21,2027.7225806451604
234,2020-08-22,2291.904411764705
235,2020-08-23,1839.0318471337584
236,2020-08-24,2208.9463087248323
237,2020-08-25,2378.1953125000014
238,2020-08-26,2282.9859154929586
239,2020-08-27,2543.852713178295
240,2020-08-28,2163.9386503067512
241,2020-08-29,2005.36301369863
242,2020-08-30,2119.007874015748
243,2020-08-31,2019.466666666668
244,2020-09-01,2444.857142857142
245,2020-09-02,2204.5069444444453
246,2020-09-03,2410.248062015504
247,2020-09-04,2209.5259259259265
248,2020-09-05,2308.6737588652486
249,2020-09-06,1752.1333333333332
250,2020-09-07,1872.3542857142852
251,2020-09-08,2146.2451612903214
252,2020-09-09,2113.18120805369
253,2020-09-10,2189.7531645569616
254,2020-09-11,2234.224637681161
255,2020-09-12,1765.6000000000004
256,2020-09-13,1574.753086419753
257,2020-09-14,2011.4772727272723
258,2020-09-15,2134.3397435897423
259,2020-09-16,2210.380645161289
260,2020-09-17,1958.3202247191016
261,2020-09-18,1970.6484848484847
262,2020-09-19,1988.9731543624164
263,2020-09-20,1824.6126760563377
264,2020-09-21,2052.4482758620693
265,2020-09-22,2426.2713178294584
266,2020-09-23,2464.352112676057
267,2020-09-24,2310.5985401459866
268,2020-09-25,2089.171597633137
269,2020-09-26,1841.0799999999997
270,2020-09-27,1706.4605263157898
271,2020-09-28,2290.5116279069766
272,2020-09-29,2465.929078014184
273,2020-09-30,2252.673076923076
274,2020-10-01,2457.7177419354853
275,2020-10-02,2319.433823529411
276,2020-10-03,2058.6423841059595
277,2020-10-04,1696.3227848101262
278,2020-10-05,2107.0428571428565
279,2020-10-06,2445.553846153846
280,2020-10-07,2453.999999999998
281,2020-10-08,2038.4382716049383
282,2020-10-09,2389.7394366197195
283,2020-10-10,2087.314685314685
284,2020-10-11,1829.2571428571423
285,2020-10-12,2108.55033557047
286,2020-10-13,2007.319277108433
287,2020-10-14,2111.013422818794
288,2020-10-15,2258.23178807947
289,2020-10-16,2094.496774193549
290,2020-10-17,1752.0318471337578
291,2020-10-18,1929.6416666666664
292,2020-10-19,2431.431999999999
293,2020-10-20,2295.5763888888896
294,2020-10-21,2394.5538461538454
295,2020-10-22,2475.087591240874
296,2020-10-23,2472.28244274809
297,2020-10-24,2018.2499999999995
298,2020-10-25,2070.7094017094005
299,2020-10-26,2295.4000000000005
300,2020-10-27,2544.8282828282827
301,2020-10-28,2613.4
302,2020-10-29,2556.2037037037035
303,2020-10-30,2417.693693693694
304,2020-10-31,2440.6725663716816
305,2020-11-01,2210.239999999999
306,2020-11-02,2364.3052631578935
307,2020-11-03,2369.092857142858
308,2020-11-04,2016.9622641509425
309,2020-11-05,2167.809523809524
310,2020-11-06,2224.5163398692816
311,2020-11-07,1855.486301369863
312,2020-11-08,1761.2101449275358
313,2020-11-09,1764.2324324324318
314,2020-11-10,2063.061224489797
315,2020-11-11,2192.360544217688
316,2020-11-12,2030.34375
317,2020-11-13,2158.561151079138
318,2020-11-14,1926.1338028169012
319,2020-11-15,1684.7666666666669
320,2020-11-16,1946.7312500000005
321,2020-11-17,2215.108280254776
322,2020-11-18,2142.0532544378693
323,2020-11-19,2270.5182481751817
324,2020-11-20,2071.5833333333326
325,2020-11-21,1841.3550295857983
326,2020-11-22,1558.1896551724133
327,2020-11-23,2026.122448979592
328,2020-11-24,2450.683823529414
329,2020-11-25,2335.419354838709
330,2020-11-26,2159.8333333333335
331,2020-11-27,2093.7987012987014
332,2020-11-28,1908.75974025974
333,2020-11-29,1757.153333333333
334,2020-11-30,2270.3628318584088
335,2020-12-01,2487.28947368421
336,2020-12-02,2496.328244274808
337,2020-12-03,2209.687898089173
338,2020-12-04,2214.541666666667
339,2020-12-05,1962.493055555556
340,2020-12-06,1901.6470588235288
341,2020-12-07,2006.0400000000004
342,2020-12-08,2298.402777777777
343,2020-12-09,2309.920863309352
344,2020-12-10,2412.684615384617
345,2020-12-11,2208.22463768116
346,2020-12-12,2237.9545454545478
347,2020-12-13,1770.2564102564102
348,2020-12-14,2167.9310344827586
349,2020-12-15,2288.857142857143
350,2020-12-16,2204.314685314685
351,2020-12-17,2399.0775193798445
352,2020-12-18,2392.031847133758
353,2020-12-19,2174.27848101266
354,2020-12-20,1867.8344370860927
355,2020-12-21,1984.073529411764
356,2020-12-22,2266.8741258741265
357,2020-12-23,2197.811688311688
358,2020-12-24,2139.3571428571418
359,2020-12-25,2110.423611111111
360,2020-12-26,1999.664233576643
361,2020-12-27,2087.8716216216226
362,2020-12-28,1931.1437500000004
363,2020-12-29,2212.572368421052
364,2020-12-30,1966.6162790697672
365,2020-12-31,2077.8192771084337
366,2021-01-01,1732.080536912752
367,2021-01-02,1967.622516556291
368,2021-01-03,2272.8860759493678
369,2021-01-04,2160.312138728325
370,2021-01-05,2255.356687898088
371,2021-01-06,2245.1073446327705
372,2021-01-07,2391.333333333332
373,2021-01-08,2422.4729729729743
374,2021-01-09,2312.15107913669
375,2021-01-10,2087.2012578616336
376,2021-01-11,2168.558441558441
377,2021-01-12,2274.5067567567576
378,2021-01-13,2099.7828947368416
379,2021-01-14,2304.8231292517
380,2021-01-15,2219.367741935484
381,2021-01-16,2098.374149659864
382,2021-01-17,2044.165413533836
383,2021-01-18,2164.248275862069
384,2021-01-19,2181.7651006711408
385,2021-01-20,2232.68794326241
386,2021-01-21,2253.906976744186
387,2021-01-22,2296.936170212767
388,2021-01-23,1976.128205128206
389,2021-01-24,1827.1294964028764
390,2021-01-25,2207.871428571428
391,2021-01-26,2092.763975155279
392,2021-01-27,2278.5422535211264
393,2021-01-28,2242.386206896552
394,2021-01-29,2243.6578947368407
395,2021-01-30,2296.419117647059
396,2021-01-31,2019.118055555556
397,2021-02-01,2332.5966386554624
398,2021-02-02,2404.1503267973844
399,2021-02-03,2296.166666666668
400,2021-02-04,2298.675
401,2021-02-05,2133.378698224853
402,2021-02-06,2099.911949685536
403,2021-02-07,1835.6666666666667
404,2021-02-08,2069.2777777777787
405,2021-02-09,2518.4405594405607
406,2021-02-10,2382.923076923076
407,2021-02-11,2362.3178294573645
408,2021-02-12,2417.647887323943
409,2021-02-13,2144.101910828026
410,2021-02-14,1996.1351351351352
411,2021-02-15,2048.1710526315787
412,2021-02-16,2449.487603305784
413,2021-02-17,2301.927536231885
414,2021-02-18,2313.518248175183
415,2021-02-19,2232.5882352941176
416,2021-02-20,2195.034246575342
417,2021-02-21,1926.5602836879436
418,2021-02-22,2145.736842105264
419,2021-02-23,2266.803149606301
420,2021-02-24,2252.1509433962265
421,2021-02-25,2090.48717948718
422,2021-02-26,2204.431654676259
423,2021-02-27,2043.2101910828023
424,2021-02-28,1941.343511450382
425,2021-03-01,2157.576923076924
426,2021-03-02,2364.685314685314
427,2021-03-03,2193.434210526315
428,2021-03-04,2262.7421874999995
429,2021-03-05,2132.75167785235
430,2021-03-06,1894.4934210526317
431,2021-03-07,1785.8835616438364
432,2021-03-08,1883.58064516129
433,2021-03-09,2140.5857142857135
434,2021-03-10,2313.342281879195
435,2021-03-11,2206.4015151515155
436,2021-03-12,2138.2933333333326
437,2021-03-13,1937.5664335664328
438,2021-03-14,1962.1019108280257
439,2021-03-15,1974.533783783784
440,2021-03-16,2144.2483221476505
441,2021-03-17,2177.3455882352946
442,2021-03-18,2182.355263157894
443,2021-03-19,2136.351351351352
444,2021-03-20,1863.2987012987016
445,2021-03-21,1506.0
446,2021-03-22,1969.602649006624
447,2021-03-23,1951.7639751552792
448,2021-03-24,2007.1907894736848
449,2021-03-25,2068.584415584415
450,2021-03-26,2158.8970588235297
451,2021-03-27,1812.9496855345917
452,2021-03-28,1563.553459119497
453,2021-03-29,2008.6423841059611
454,2021-03-30,2199.2465753424663
455,2021-03-31,2119.420382165604
456,2021-04-01,2151.303448275862
457,2021-04-02,2184.199999999999
458,2021-04-03,2150.5114503816785
459,2021-04-04,1684.9794520547944
460,2021-04-05,1852.8589743589748
461,2021-04-06,2149.756944444445
462,2021-04-07,2046.617834394905
463,2021-04-08,2078.6119402985078
464,2021-04-09,2136.3157894736846
465,2021-04-10,1905.0063694267508
466,2021-04-11,1747.924137931034
467,2021-04-12,2023.3958333333333
468,2021-04-13,2184.598591549297
469,2021-04-14,2203.659259259259
470,2021-04-15,2089.7674418604643
471,2021-04-16,2133.0485436893205
472,2021-04-17,2138.241758241759
473,2021-04-18,2215.6048387096766
474,2021-04-19,2148.587628865979
475,2021-04-20,2187.3203125000014
476,2021-04-21,2237.8316831683173
477,2021-04-22,1920.34965034965
478,2021-04-23,2190.5999999999995
479,2021-04-24,2004.758620689655
480,2021-04-25,1709.510638297873
481,2021-04-26,2111.28947368421
482,2021-04-27,2099.3591549295784
483,2021-04-28,1951.5915492957745
484,2021-04-29,2126.7622950819687
485,2021-04-30,1995.7862068965517
486,2021-05-01,1892.0215827338127
487,2021-05-02,1271.427027027027
488,2021-05-03,1621.50847457627
489,2021-05-04,1662.0110497237563
490,2021-05-05,1973.0828025477697
491,2021-05-06,1831.6470588235293
492,2021-05-07,1790.627906976744
493,2021-05-08,1606.380116959064
494,2021-05-09,1332.6129032258054
495,2021-05-10,1684.9833333333345
496,2021-05-11,1814.622093023256
497,2021-05-12,1746.8139534883726
498,2021-05-13,1717.2173913043473
499,2021-05-14,1985.4850746268653
500,2021-05-15,1886.9837398373977
501,2021-05-16,1662.3863636363635
502,2021-05-17,2073.6363636363644
503,2021-05-18,2210.179999999999
504,2021-05-19,2107.3520000000008
505,2021-05-20,2036.0625
506,2021-05-21,2057.736363636363
507,2021-05-22,1929.3103448275856
508,2021-05-23,1632.941176470588
509,2021-05-24,1863.1349206349207
510,2021-05-25,1899.5447154471544
511,2021-05-26,1891.4180327868853
512,2021-05-27,1829.3589743589744
513,2021-05-28,1834.546218487395
514,2021-05-29,1709.758620689655
515,2021-05-30,1248.5763888888891
516,2021-05-31,1606.1631205673764
517,2021-06-01,1651.8380281690138
518,2021-06-02,1509.572289156627
519,2021-06-03,1738.9183673469383
520,2021-06-04,1806.656488549618
521,2021-06-05,1485.3435114503818
522,2021-06-06,1235.3666666666666
523,2021-06-07,1770.5187969924816
524,2021-06-08,1657.087248322148
525,2021-06-09,1673.8968253968253
526,2021-06-10,2143.9237288135587
527,2021-06-11,2061.9238095238084
528,2021-06-12,1687.6818181818185
529,2021-06-13,1417.4090909090912
530,2021-06-14,1795.6740740740745
531,2021-06-15,1846.26717557252
532,2021-06-16,2056.398373983739
533,2021-06-17,1828.6538461538464
534,2021-06-18,1797.7258064516127
535,2021-06-19,1815.9417475728155
536,2021-06-20,1592.847619047619
537,2021-06-21,1952.857142857143
538,2021-06-22,2159.5934065934057
539,2021-06-23,2304.0
540,2021-06-24,2221.695238095238
541,2021-06-25,1984.045454545455
542,2021-06-26,2040.7640449438209
543,2021-06-27,2095.4827586206898
544,2021-06-28,2511.363636363637
545,2021-06-29,2284.622222222222
546,2021-06-30,2446.6363636363644
547,2021-07-01,2434.197916666667
548,2021-07-02,2095.199999999999
549,2021-07-03,1869.7874015748048
550,2021-07-04,1494.3478260869572
551,2021-07-05,1695.1515151515148
552,2021-07-06,1607.5985915492963
553,2021-07-07,1798.5934959349595
554,2021-07-08,1659.848920863309
555,2021-07-09,1736.7251908396952
556,2021-07-10,1163.124223602484
557,2021-07-11,1329.1520000000005
558,2021-07-12,1748.1666666666663
559,2021-07-13,1690.5588235294117
560,2021-07-14,1389.5117647058826
561,2021-07-15,1767.453125
562,2021-07-16,1489.773333333334
563,2021-07-17,1273.055944055944
564,2021-07-18,1118.9027777777776
565,2021-07-19,1334.135294117646
566,2021-07-20,1889.4180327868849
567,2021-07-21,1625.379310344828
568,2021-07-22,1505.1111111111106
569,2021-07-23,1712.074074074074
570,2021-07-24,1286.305194805195
571,2021-07-25,1140.751633986928
572,2021-07-26,1746.3333333333333
573,2021-07-27,1501.299999999999
574,2021-07-28,1600.1464968152866
575,2021-07-29,1641.3250000000005
576,2021-07-30,1538.6566265060233
577,2021-07-31,1312.32911392405
578,2021-08-01,1202.318181818183
579,2021-08-02,1673.2657342657344
580,2021-08-03,1456.792899408284
581,2021-08-04,1761.7352941176473
582,2021-08-05,1538.5937499999998
583,2021-08-06,1640.3144654088055
584,2021-08-07,1270.832335329341
585,2021-08-08,1212.8037974683548
586,2021-08-09,1662.236842105263
587,2021-08-10,1581.6242424242423
588,2021-08-11,1785.285714285715
589,2021-08-12,1661.9933774834435
590,2021-08-13,1835.3802816901407
591,2021-08-14,1274.8414634146332
592,2021-08-15,1023.2912087912086
593,2021-08-16,1636.826086956522
594,2021-08-17,1498.639534883721
595,2021-08-18,1832.096296296296
596,2021-08-19,1645.759740259741
597,2021-08-20,1698.9812500000005
598,2021-08-21,1290.6294117647053
599,2021-08-22,1162.3841463414633
600,2021-08-23,1374.2944162436545
601,2021-08-24,1714.1818181818185
602,2021-08-25,1643.8062500000003
603,2021-08-26,1771.1643835616442
604,2021-08-27,1758.993150684932
605,2021-08-28,1547.9999999999995
606,2021-08-29,1228.5256410256404
607,2021-08-30,1858.9259259259263
608,2021-08-31,1883.0763888888887
609,2021-09-01,2050.1094890510963
610,2021-09-02,1945.637583892618
611,2021-09-03,1918.858108108108
612,2021-09-04,1469.2387096774194
613,2021-09-05,1250.4024390243903
614,2021-09-06,1563.2383720930227
615,2021-09-07,1808.0
616,2021-09-08,1904.8098591549297
617,2021-09-09,2002.8029197080284
618,2021-09-10,1921.8455882352937
619,2021-09-11,1475.9797297297298
620,2021-09-12,1310.8231292517012
621,2021-09-13,1609.8742138364776
622,2021-09-14,1595.9940476190477
623,2021-09-15,1894.0633802816892
624,2021-09-16,1994.286764705883
625,2021-09-17,1843.8095238095243
626,2021-09-18,1468.78064516129
627,2021-09-19,1253.2249999999997
628,2021-09-20,1647.762195121951
629,2021-09-21,1988.357723577236
630,2021-09-22,2053.9925373134315
631,2021-09-23,1628.418181818182
632,2021-09-24,1875.4391891891887
633,2021-09-25,1476.2152777777774
634,2021-09-26,1406.9064748201436
635,2021-09-27,1650.7935483870967
636,2021-09-28,1725.6052631578946
637,2021-09-29,1861.4692307692303
638,2021-09-30,1713.883040935672
639,2021-10-01,1978.8714285714289
640,2021-10-02,1382.771276595745
641,2021-10-03,1454.079999999999
642,2021-10-04,1724.0705128205125
643,2021-10-05,1905.719512195122
644,2021-10-06,2043.8854961832049
645,2021-10-07,2311.170212765957
646,2021-10-08,2333.5666666666666
647,2021-10-09,1641.2600000000002
648,2021-10-10,1330.2264150943402
649,2021-10-11,1919.0684931506848
650,2021-10-12,2045.932835820896
651,2021-10-13,1709.5621301775147
652,2021-10-14,2061.189781021897
653,2021-10-15,2111.6737588652486
654,2021-10-16,2030.4661654135343
655,2021-10-17,1349.2687499999995
656,2021-10-18,1928.1621621621616
657,2021-10-19,2013.0193548387097
658,2021-10-20,1958.4765100671143
659,2021-10-21,2167.182432432432
660,2021-10-22,1819.93670886076
661,2021-10-23,1544.4206896551718
662,2021-10-24,1380.5228758169935
663,2021-10-25,1564.175824175824
664,2021-10-26,1960.1933333333336
665,2021-10-27,1860.5987261146493
666,2021-10-28,1931.7516339869264
667,2021-10-29,1787.9122807017548
668,2021-10-30,1626.1999999999998
669,2021-10-31,1564.2805755395686
670,2021-11-01,1981.635135135136
671,2021-11-02,1882.2911392405067
672,2021-11-03,1793.453416149068
673,2021-11-04,2021.9650349650356
674,2021-11-05,1844.8129032258057
675,2021-11-06,1533.9805194805197
676,2021-11-07,1477.9607843137258
677,2021-11-08,2117.0814814814826
678,2021-11-09,2206.6513157894724
679,2021-11-10,2020.3020134228193
680,2021-11-11,1858.6392405063284
681,2021-11-12,1986.2605633802816
682,2021-11-13,1559.699346405229
683,2021-11-14,1426.853503184714
684,2021-11-15,1910.165562913908
685,2021-11-16,2007.353333333332
686,2021-11-17,1948.9261744966443
687,2021-11-18,2040.7430555555552
688,2021-11-19,2078.2408759124087
689,2021-11-20,1721.7379310344818
690,2021-11-21,1689.0075757575755
691,2021-11-22,1979.8936170212764
692,2021-11-23,2146.977272727273
693,2021-11-24,1903.87898089172
694,2021-11-25,2211.507692307692
695,2021-11-26,2217.0075757575773
696,2021-11-27,1683.62937062937
697,2021-11-28,1537.8992805755402
698,2021-11-29,2106.972027972029
699,2021-11-30,2193.1044776119406
700,2021-12-01,2105.270072992701
701,2021-12-02,2021.0387096774184
702,2021-12-03,1727.017857142857
703,2021-12-04,1636.6064516129038
704,2021-12-05,1296.463855421686
705,2021-12-06,1653.877906976744
706,2021-12-07,1872.357142857144
707,2021-12-08,1583.9880952380956
708,2021-12-09,1734.8159509202453
709,2021-12-10,1739.5833333333344
710,2021-12-11,1494.9205298013246
711,2021-12-12,1534.3428571428572
712,2021-12-13,1973.127659574468
713,2021-12-14,1880.2364864864865
714,2021-12-15,1993.638297872341
715,2021-12-16,2227.878260869564
716,2021-12-17,1768.4228187919464
717,2021-12-18,1868.515625
718,2021-12-19,1387.3758389261743
719,2021-12-20,1853.7986111111104
720,2021-12-21,1892.627329192547
721,2021-12-22,1949.2905405405409
722,2021-12-23,1919.7302631578937
723,2021-12-24,1725.596026490066
724,2021-12-25,1413.6258503401357
725,2021-12-26,1481.8955223880598
726,2021-12-27,1686.1351351351352
727,2021-12-28,1980.761194029851
728,2021-12-29,1904.020689655172
729,2021-12-30,2058.9999999999995
730,2021-12-31,1808.993288590604
731,2022-01-01,1086.244186046511
732,2022-01-02,1245.981012658228
733,2022-01-03,1677.0928571428562
734,2022-01-04,1867.6462585034017
735,2022-01-05,1814.3666666666663
736,2022-01-06,1814.3767123287676
737,2022-01-07,1824.15
738,2022-01-08,1554.9999999999995
739,2022-01-09,1490.375886524823
740,2022-01-10,1878.471830985916
741,2022-01-11,1757.582278481013
742,2022-01-12,1956.3525179856117
743,2022-01-13,1533.6033519553073
744,2022-01-14,1703.6603773584902
745,2022-01-15,1411.8855421686746
746,2022-01-16,1235.1485714285711
747,2022-01-17,1603.3602484472042
748,2022-01-18,1948.948529411764
749,2022-01-19,1562.624277456647
750,2022-01-20,1605.1183431952657
751,2022-01-21,2032.4477611940292
752,2022-01-22,1867.865671641792
753,2022-01-23,1446.7092198581568
754,2022-01-24,1804.746666666667
755,2022-01-25,1744.2631578947369
756,2022-01-26,2008.230769230768
757,2022-01-27,1953.6259541984723
758,2022-01-28,1718.2402597402595
759,2022-01-29,1550.5906040268462
760,2022-01-30,1418.9931506849307
761,2022-01-31,1842.027972027972
762,2022-02-01,1772.6233766233768
763,2022-02-02,1823.4313725490204
764,2022-02-03,1805.061224489796
765,2022-02-04,1907.276923076924
766,2022-02-05,2173.4957983193294
767,2022-02-06,1405.1025641025642
768,2022-02-07,1926.7205882352944
769,2022-02-08,1797.727272727273
770,2022-02-09,1898.6000000000008
771,2022-02-10,1774.2380952380956
772,2022-02-11,1821.0915492957747
773,2022-02-12,1220.2620320855608
774,2022-02-13,1322.6392405063298
775,2022-02-14,1618.248366013072
776,2022-02-15,1563.5600000000002
777,2022-02-16,1710.1794871794868
778,2022-02-17,1627.8535031847132
779,2022-02-18,1948.1716417910443
780,2022-02-19,1481.0268456375834
781,2022-02-20,1392.6041666666667
782,2022-02-21,1930.09756097561
783,2022-02-22,1712.2697368421052
784,2022-02-23,1675.166666666666
785,2022-02-24,1925.2954545454545
786,2022-02-25,1942.8358208955217
787,2022-02-26,1763.383999999999
788,2022-02-27,1552.6764705882356
789,2022-02-28,1759.2077922077929
790,2022-03-01,1732.3086419753092
791,2022-03-02,2122.4779411764707
792,2022-03-03,1812.4594594594596
793,2022-03-04,1885.6187050359704
794,2022-03-05,1831.878048780488
795,2022-03-06,1581.0381679389318
